sum,agency,year,country
255691.96,DEPARTMENT OF STATE (DOS),2020,LVA
3550150.48,DEPARTMENT OF STATE (DOS),2020,MEX
131010.28,DEPARTMENT OF STATE (DOS),2020,MKD
174906.2,DEPARTMENT OF STATE (DOS),2020,MLI
39292.16,DEPARTMENT OF STATE (DOS),2020,MLT
90678,DEPARTMENT OF STATE (DOS),2020,MMR
28622.55,DEPARTMENT OF STATE (DOS),2020,MNE
25080,DEPARTMENT OF STATE (DOS),2020,MNG
30932.12,DEPARTMENT OF STATE (DOS),2020,MOZ
74549.24,DEPARTMENT OF STATE (DOS),2020,MYS
10761.18,DEPARTMENT OF STATE (DOS),2020,NER
111542.92,DEPARTMENT OF STATE (DOS),2020,NGA
3902,DEPARTMENT OF STATE (DOS),2020,NOR
69584.41,DEPARTMENT OF STATE (DOS),2020,OMN
602090.88,DEPARTMENT OF STATE (DOS),2020,PAK
596934.68,DEPARTMENT OF STATE (DOS),2020,PAN
691155.67,DEPARTMENT OF STATE (DOS),2020,PER
911461.13,DEPARTMENT OF STATE (DOS),2020,PHL
240856.14,DEPARTMENT OF STATE (DOS),2020,PNG
130571.79,DEPARTMENT OF STATE (DOS),2020,POL
215934.99,DEPARTMENT OF STATE (DOS),2020,PRT
49556.54,DEPARTMENT OF STATE (DOS),2020,ROU
561592.52,DEPARTMENT OF STATE (DOS),2020,RUS
57060.1,DEPARTMENT OF STATE (DOS),2020,RWA
485802.52,DEPARTMENT OF STATE (DOS),2020,SAU
367876.37,DEPARTMENT OF STATE (DOS),2020,SEN
294406.96,DEPARTMENT OF STATE (DOS),2020,SGP
249200,DEPARTMENT OF STATE (DOS),2020,SLE
384864.84,DEPARTMENT OF STATE (DOS),2020,SLV
124000,DEPARTMENT OF STATE (DOS),2020,SOM
444198.12,DEPARTMENT OF STATE (DOS),2020,SRB
132780,DEPARTMENT OF STATE (DOS),2020,SSD
0,DEPARTMENT OF STATE (DOS),2020,SVK
43219.73,DEPARTMENT OF STATE (DOS),2020,SWE
86330.05,DEPARTMENT OF STATE (DOS),2020,TCD
23415.21,DEPARTMENT OF STATE (DOS),2020,TGO
1031680.08,DEPARTMENT OF STATE (DOS),2020,THA
10093,DEPARTMENT OF STATE (DOS),2020,TJK
62102,DEPARTMENT OF STATE (DOS),2020,TLS
93517.4,DEPARTMENT OF STATE (DOS),2020,TUR
0,DEPARTMENT OF STATE (DOS),2020,TZA
99343.72,DEPARTMENT OF STATE (DOS),2020,UGA
580516.58,DEPARTMENT OF STATE (DOS),2020,UKR
11250.48,DEPARTMENT OF STATE (DOS),2020,URY
865229988.23,DEPARTMENT OF STATE (DOS),2020,USA
30774.09,DEPARTMENT OF STATE (DOS),2020,UZB
13185.8,DEPARTMENT OF STATE (DOS),2020,VEN
158335.03,DEPARTMENT OF STATE (DOS),2020,VNM
298498.79,DEPARTMENT OF STATE (DOS),2020,XKS
1047889.85,DEPARTMENT OF STATE (DOS),2020,ZAF
0,DEPARTMENT OF STATE (DOS),2020,ZMB
185102.55,DEPARTMENT OF STATE (DOS),2020,ZWE
0,DEPARTMENT OF STATE (DOS),2021,AFG
0,DEPARTMENT OF STATE (DOS),2021,JOR
0,DEPARTMENT OF STATE (DOS),2021,KGZ
0,DEPARTMENT OF STATE (DOS),2021,KOR
0,DEPARTMENT OF STATE (DOS),2021,TJK
987603.02,DEPARTMENT OF STATE (DOS),2021,USA
0,DEPARTMENT OF STATE (DOS),2022,ABW
0,DEPARTMENT OF STATE (DOS),2022,AFG
0,DEPARTMENT OF STATE (DOS),2022,BGD
0,DEPARTMENT OF STATE (DOS),2022,MEX
0,DEPARTMENT OF STATE (DOS),2022,SRB
0,DEPARTMENT OF STATE (DOS),2022,USA
3455801,DEPARTMENT OF STATE (DOS),2023,KHM
0,DEPARTMENT OF STATE (DOS),2023,KWT
0,DEPARTMENT OF STATE (DOS),2023,MEX
0,DEPARTMENT OF STATE (DOS),2023,SRB
0,DEPARTMENT OF STATE (DOS),2023,USA
0,DEPARTMENT OF STATE (DOS),2023,ZAF
0,DEPARTMENT OF STATE (DOS),2024,CHN
0,DEPARTMENT OF STATE (DOS),2024,USA
0,DEPARTMENT OF STATE (DOS),2025,SLV
0,DEPARTMENT OF STATE (DOS),2025,USA
0,DEPARTMENT OF STATE (DOS),2029,USA
0,DEPARTMENT OF STATE (DOS),2030,USA
0,DEPARTMENT OF STATE (DOS),2031,USA
0,DEPARTMENT OF STATE (DOS),2043,USA
70880,DEPARTMENT OF STATE (DOS),2051,USA
0,DEPARTMENT OF STATE (DOS),2088,USA
3900,DEPARTMENT OF STATE (DOS),2099,USA
-10500,DEPARTMENT OF STATE (DOS),2101,USA
0,DEPARTMENT OF STATE (DOS),2102,ECU
794166.36,DEPARTMENT OF STATE (DOS),2102,USA
63433.8,DEPARTMENT OF STATE (DOS),2103,USA
261244.8,DEPARTMENT OF STATE (DOS),2104,USA
81876.55,DEPARTMENT OF STATE (DOS),2105,USA
32756541.76,DEPARTMENT OF STATE (DOS),2106,USA
0,DEPARTMENT OF STATE (DOS),2107,PRT
0,DEPARTMENT OF STATE (DOS),2107,USA
77708.78,DEPARTMENT OF STATE (DOS),2108,USA
67821.86,DEPARTMENT OF STATE (DOS),2109,USA
0,DEPARTMENT OF STATE (DOS),2112,USA
292121,DEPARTMENT OF STATE (DOS),2113,USA
142322.4,DEPARTMENT OF STATE (DOS),2115,USA
139.99,DEPARTMENT OF STATE (DOS),2901,USA
-1,DEPARTMENT OF STATE (DOS),3013,USA
0,DEPARTMENT OF STATE (DOS),3014,USA
46874.56,DEPARTMENT OF STATE (DOS),3015,USA
25451.67,DEPARTMENT OF STATE (DOS),3016,USA
0,DEPARTMENT OF STATE (DOS),3017,USA
0,DEPARTMENT OF STATE (DOS),,MEX
0,DEPARTMENT OF STATE (DOS),,THA
25000,DEPARTMENT OF STATE (DOS),,USA
4800,DEPARTMENT OF THE INTERIOR (DOI),1008,USA
-83181.08,DEPARTMENT OF THE INTERIOR (DOI),1009,USA
230851.56,DEPARTMENT OF THE INTERIOR (DOI),1020,USA
151797,DEPARTMENT OF THE INTERIOR (DOI),1990,USA
0,DEPARTMENT OF THE INTERIOR (DOI),1996,USA
0,DEPARTMENT OF THE INTERIOR (DOI),1998,USA
517000,DEPARTMENT OF THE INTERIOR (DOI),1999,CAN
32000,DEPARTMENT OF THE INTERIOR (DOI),1999,GBR
462527939.81,DEPARTMENT OF THE INTERIOR (DOI),1999,USA
24000,DEPARTMENT OF THE INTERIOR (DOI),2000,AUS
6022000,DEPARTMENT OF THE INTERIOR (DOI),2000,CAN
100000,DEPARTMENT OF THE INTERIOR (DOI),2000,DEU
5000,DEPARTMENT OF THE INTERIOR (DOI),2000,FRA
347000,DEPARTMENT OF THE INTERIOR (DOI),2000,GBR
410000,DEPARTMENT OF THE INTERIOR (DOI),2000,GTM
39000,DEPARTMENT OF THE INTERIOR (DOI),2000,HKG
60000,DEPARTMENT OF THE INTERIOR (DOI),2000,ISR
460000,DEPARTMENT OF THE INTERIOR (DOI),2000,ITA
75000,DEPARTMENT OF THE INTERIOR (DOI),2000,JPN
70000,DEPARTMENT OF THE INTERIOR (DOI),2000,NLD
381000,DEPARTMENT OF THE INTERIOR (DOI),2000,NOR
73000,DEPARTMENT OF THE INTERIOR (DOI),2000,NZL
21000,DEPARTMENT OF THE INTERIOR (DOI),2000,RUS
134000,DEPARTMENT OF THE INTERIOR (DOI),2000,SLV
1731474043.64,DEPARTMENT OF THE INTERIOR (DOI),2000,USA
162000,DEPARTMENT OF THE INTERIOR (DOI),2001,AUS
7227125,DEPARTMENT OF THE INTERIOR (DOI),2001,CAN
206000,DEPARTMENT OF THE INTERIOR (DOI),2001,DEU
457000,DEPARTMENT OF THE INTERIOR (DOI),2001,FRA
630000,DEPARTMENT OF THE INTERIOR (DOI),2001,GBR
-10000,DEPARTMENT OF THE INTERIOR (DOI),2001,GTM
6000,DEPARTMENT OF THE INTERIOR (DOI),2001,ISR
75000,DEPARTMENT OF THE INTERIOR (DOI),2001,ITA
310000,DEPARTMENT OF THE INTERIOR (DOI),2001,MUS
217000,DEPARTMENT OF THE INTERIOR (DOI),2001,NAM
32000,DEPARTMENT OF THE INTERIOR (DOI),2001,NGA
49000,DEPARTMENT OF THE INTERIOR (DOI),2001,NLD
37000,DEPARTMENT OF THE INTERIOR (DOI),2001,NOR
183000,DEPARTMENT OF THE INTERIOR (DOI),2001,NZL
1983832665.92,DEPARTMENT OF THE INTERIOR (DOI),2001,USA
3666.76,DEPARTMENT OF THE INTERIOR (DOI),2002,AUT
89700,DEPARTMENT OF THE INTERIOR (DOI),2002,BWA
5118447,DEPARTMENT OF THE INTERIOR (DOI),2002,CAN
27991,DEPARTMENT OF THE INTERIOR (DOI),2002,DEU
177070,DEPARTMENT OF THE INTERIOR (DOI),2002,DNK
22,DEPARTMENT OF THE INTERIOR (DOI),2002,FRA
935386,DEPARTMENT OF THE INTERIOR (DOI),2002,GBR
19980,DEPARTMENT OF THE INTERIOR (DOI),2002,ISR
663000,DEPARTMENT OF THE INTERIOR (DOI),2002,MEX
40000,DEPARTMENT OF THE INTERIOR (DOI),2002,MLI
-109971,DEPARTMENT OF THE INTERIOR (DOI),2002,NAM
28900,DEPARTMENT OF THE INTERIOR (DOI),2002,NER
3000,DEPARTMENT OF THE INTERIOR (DOI),2002,NZL
27000,DEPARTMENT OF THE INTERIOR (DOI),2002,RUS
11304,DEPARTMENT OF THE INTERIOR (DOI),2002,SEN
35886,DEPARTMENT OF THE INTERIOR (DOI),2002,SVN
0,DEPARTMENT OF THE INTERIOR (DOI),2002,TWN
2457045958.06,DEPARTMENT OF THE INTERIOR (DOI),2002,USA
42000,DEPARTMENT OF THE INTERIOR (DOI),2002,ZWE
62116.85,DEPARTMENT OF THE INTERIOR (DOI),2003,AUS
7602261.16,DEPARTMENT OF THE INTERIOR (DOI),2003,CAN
40000,DEPARTMENT OF THE INTERIOR (DOI),2003,CHE
278895.12,DEPARTMENT OF THE INTERIOR (DOI),2003,DEU
59110,DEPARTMENT OF THE INTERIOR (DOI),2003,DNK
24441.72,DEPARTMENT OF THE INTERIOR (DOI),2003,FRA
528043.96,DEPARTMENT OF THE INTERIOR (DOI),2003,GBR
58000,DEPARTMENT OF THE INTERIOR (DOI),2003,GHA
3870,DEPARTMENT OF THE INTERIOR (DOI),2003,GNQ
17200,DEPARTMENT OF THE INTERIOR (DOI),2003,JOR
328275,DEPARTMENT OF THE INTERIOR (DOI),2003,LBN
10000,DEPARTMENT OF THE INTERIOR (DOI),2003,MEX
-27000,DEPARTMENT OF THE INTERIOR (DOI),2003,MLI
10061,DEPARTMENT OF THE INTERIOR (DOI),2003,NAM
-9633.44,DEPARTMENT OF THE INTERIOR (DOI),2003,NER
49802,DEPARTMENT OF THE INTERIOR (DOI),2003,NGA
21875,DEPARTMENT OF THE INTERIOR (DOI),2003,NLD
164996,DEPARTMENT OF THE INTERIOR (DOI),2003,NOR
50000,DEPARTMENT OF THE INTERIOR (DOI),2003,NZL
6007.56,DEPARTMENT OF THE INTERIOR (DOI),2003,PHL
2435,DEPARTMENT OF THE INTERIOR (DOI),2003,SWE
61000,DEPARTMENT OF THE INTERIOR (DOI),2003,TZA
5000,DEPARTMENT OF THE INTERIOR (DOI),2003,UKR
4153456106.61,DEPARTMENT OF THE INTERIOR (DOI),2003,USA
60000,DEPARTMENT OF THE INTERIOR (DOI),2003,ZAF
-42000,DEPARTMENT OF THE INTERIOR (DOI),2003,ZWE
19753.4,DEPARTMENT OF THE INTERIOR (DOI),2004,ARG
118641.02,DEPARTMENT OF THE INTERIOR (DOI),2004,AUS
